Código interno;Nome;Preço regular;ativo;estoque;Código de barras;Promocao;Data termino promocao
11671;Alimento para Cães Adultos Carne, Maçã e Cereais Sabor & Vida Pacote 1kg;10,14871253;False;126;7,89605E+12;;
15175;Alimento para Cães Adultos Carne Qualidy Pacote 1kg;8,466169043;False;887;7,89836E+12;;
13248;Alimento para Cães Adultos Carne ao Molho Pedigree Vital Pro Sachê 100g;34,40126256;False;726;7,89603E+12;;
11673;Alimento para Cães Adultos Carne ao Molho com Maçã Sabor & Vida Sachê 100g;0;False;629;7,89605E+12;;
11103;Alimento para Cães Adultos Carne e Cereal Champ Pacote 1kg;9,937866319;False;323;7,89603E+12;;
10638;Alimento para Cães Adultos Frango ao Molho Pedigree Vital Pro Lata 290g;3,770650633;False;95;7,89603E+12;;
11109;Alimento para Cães Adultos Raças Pequenas Carne Pedigree Equilíbrio Natural Pacote 1kg;64,9075415;False;678;7,89603E+12;;
15182;Alimento para Cães Adultos Raças Pequenas Carne Qualidy Pacote 1kg;35,01275629;False;686;7,89836E+12;;
11112;Alimento para Cães Adultos Raças Pequenas Pedigree Pacote 10,1kg;26,11821702;False;828;7,89603E+12;;
11686;Alimento para Cães Adultos Raças Pequenas Peru e Manga Sabor & Vida Pacote 1kg;12,04476885;False;531;7,89605E+12;;
15180;Alimento para Cães Filhotes Carne Qualidy Pacote 900g;10,76057762;False;651;7,89836E+12;;
11670;Alimento para Cães Filhotes Carne e Manga Sabor & Vida Pacote 1kg;56,98622367;False;160;7,89605E+12;;
11104;Alimento para Cães Filhotes Champ Pacote 10,1kg;0,438981329;False;437;7,89603E+12;;
11105;Alimento para Cães Filhotes Champ Pacote 1kg;9,350291252;False;704;7,89603E+12;;
11045;Alimento para Gatos Adultos 1+ Atum ao Molho Whiskas Lata 290g;40,94987986;False;484;7,89603E+12;;
13129;Alimento para Gatos Adultos 1+ Atum ao Molho Whiskas Sachê 85g;17,21331828;False;288;7,89603E+12;;
11099;Alimento para Gatos Adultos 1+ Carne Whiskas Pacote 1kg;0,129978539;False;593;7,89603E+12;;
11046;Alimento para Gatos Adultos 1+ Carne Whiskas Pacote 3kg;1,107239451;False;728;7,89603E+12;;
13314;Alimento para Gatos Adultos 1+ Carne ao Molho Whiskas Sachê 85g;24,75458213;False;290;7,89603E+12;;
11047;Alimento para Gatos Adultos 1+ Frango Whiskas Pacote 3kg;45,20572206;False;715;7,89603E+12;;
13130;Alimento para Gatos Adultos 1+ Frango ao Molho Whiskas Sachê 85g;15,63756269;False;815;7,89603E+12;;
11100;Alimento para Gatos Adultos 1+ Frango e Leite Whiskas Pacote 1kg;50,55789572;False;452;7,89603E+12;;
11113;Alimento para Gatos Adultos 1+ Peixe Whiskas Pacote 3kg;16,72487004;False;988;7,89603E+12;;
13131;Alimento para Gatos Adultos 1+ Salmão ao Molho Whiskas Sachê 85g;6,125901536;False;324;7,89603E+12;;
11075;Alimento para Gatos Adultos 7+ Carne Whiskas Pacote 1kg;66,61188072;False;634;7,89603E+12;;
11101;Alimento para Gatos Adultos 7+ Carne ao Molho Whiskas Sachê 85g;24,08100693;False;726;7,89603E+12;;
15187;Alimento para Gatos Adultos Carne com Nuggets Qualidy Pacote 1kg;17,15576697;False;95;7,89836E+12;;
11682;Alimento para Gatos Adultos Cordeiro ao Molho Sabor & Vida Sachê 85g;40,3112279;False;325;7,89605E+12;;
15186;Alimento para Gatos Adultos Delícias do Mar Qualidy Pacote 1kg;28,32651128;False;838;7,89836E+12;;
11680;Alimento para Gatos Adultos Frango com Linhaça Sabor & Vida Sachê 85g;34,20629385;False;111;7,89605E+12;;
11678;Alimento para Gatos Adultos Frango e Linhaça Sabor & Vida Pacote 1kg;38,93153427;False;700;7,89605E+12;;
11679;Alimento para Gatos Adultos Salmão Sabor & Vida Indoor Pacote 85g;47,06867356;False;615;7,89605E+12;;
15236;Alimento para Gatos Castrados Adultos 1+ Carne Whiskas Pacote 1kg;14,05252211;False;751;7,89603E+12;;
13315;Alimento para Gatos Filhotes 2 a 12 Meses Carne ao Molho Whiskas Sachê 85g;6,671219222;False;792;7,89603E+12;;
11074;Alimento para Gatos Filhotes 2 a 12 Meses Carne e Leite Whiskas Pacote 3kg;7,282492799;False;739;7,89603E+12;;
15559;Alimento para Gatos Filhotes Carne e Leite Whiskas Pacote 1kg;38,53435732;False;941;7,89603E+12;;
11677;Alimento para Gatos Filhotes Peru e Aveia Sabor & Vida Pacote 1kg;4,615232317;False;533;7,89605E+12;;
15290;Alimento para Gatos Kelcat Carne Erv e Cen Sache 85G;0,225321745;False;685;7,89627E+12;;
10044;Alisante Hair Life 180G Liso E Natural;1,680871229;False;492;;;
270;Almeirao Un;42,57334389;False;364;7,89896E+12;;
11333;Almondegas Bordon 420G;9,725943371;False;316;;;
10536;Alv Bufalo 1L Fresh;20,01012496;False;515;;;
10538;Alvej Candida Floral 1L;44,71568449;False;157;;;
10539;Alvej Candida Lavanda 1L;3,987971002;False;571;;;
10548;Alvej Super Candida 1L Plus;94,41826887;False;742;;;
14644;Alvejante 4 em 1 Lavanda com Cloro Candura Frasco 1l;22,149006;False;828;7,89611E+12;;
13637;Alvejante Plush S/ Cloro Oxy 1L;0,061256947;False;847;7,89618E+12;;
10549;Alvejante Super Candida 500Ml Cores;81,38683108;False;390;;;
10553;Alvejante Vanish 500Ml White Refil;15,04425946;False;617;;;
10554;Alvejante Vanish Poder O2 450G Rosa;6,194291426;False;778;;;
10555;Alvejante Vanish Poder O2 450G White;20,00024992;False;421;;;
10556;Alvejante Vanish S/Cloro Ref 500Ml;71,98190376;False;759;;;
14391;Amac Carnes Semeador 35G;33,31936524;False;185;7,89894E+12;;
10569;Amac Comfort 2L Aloe;27,98059435;False;54;;;
10572;Amac Comfort Classic 500Ml;8,575486528;False;803;;;
13381;Amac De Carne Maggi 120G Gril;26,51353835;False;480;;;
10604;Amac Downy 500Ml Brisa Verao;34,73343691;False;702;;;
10607;Amac Downy 500Ml Lirios Do Campo;38,98361889;False;864;;;
10609;Amac Downy 500Ml Primavera;21,39088171;False;634;;;
10575;Amac Kifofo 2L Carisma;34,32827246;False;868;;;
10576;Amac Kifofo 2L Seda;64,74357467;False;695;;;
10577;Amac Kifofo 2L Suave;33,5561792;False;989;;;
10578;Amac Mon Bijou 2L Baby;8,041535506;False;503;;;
10579;Amac Mon Bijou 2L Harmonia;85,66931319;False;699;;;
10580;Amac Mon Bijou 2L Magia;5,188669173;False;227;10580;;
10581;Amac Mon Bijou 2L Natureza;1,596524143;False;562;;;
10582;Amac Mon Bijou 2L Pureza;29,67496315;False;287;;;
10617;Amac Mon Bijou 500Ml Harmonia;0,633968709;False;754;;;
10620;Amac Mon Bijou 500Ml Pureza;5,540450978;False;614;;;
10610;Amac Mon Bijou Concetrado 500Ml Classico;29,24131584;False;107;10610;;
10611;Amac Plush Conc Floralis 500Ml;22,25251597;False;527;;;
10621;Amac Qboa 500Ml Carinho;2,91983871;False;545;;;
10295;Amac Qualita 2L Classico;62,27312164;False;515;7,895E+12;;
11962;Amac Qualita 2L Orquidea;37,69090621;False;321;7,895E+12;;
10343;Amac Qualita 2L Violeta;45,07504798;False;310;7,895E+12;;
14937;Amac Roupas Conc Downy Lirio Campo 1L;8,869452315;False;648;7,50634E+12;;
10590;Amac Ype 2L Amor;87,65356483;False;191;;;
10591;Amac Ype 2L Carinho;13,24234791;False;761;;;
10594;Amac Ype 2L Ternura;30,08321978;False;954;;;
10622;Amac Ype 500Ml Aconchego;2,226093467;False;377;;;
10624;Amac Ype 500Ml Carinho;9,624330059;False;962;;;
10626;Amac Ype 500Ml Ternura;29,04940778;False;495;;;
10612;Amac Ype Concentrado 500Ml Blue;38,26697094;False;985;;;
10613;Amac Ype Concentrado 500Ml Pink;8,850479987;False;266;;;
10614;Amac Zero A Dois Conc 500Ml Floral;17,43185615;False;370;;;
15503;Amaciante Candura Caricia 2L;38,1394273;False;513;7,89611E+12;;
5316;Amaciante Carne Maggi 120G;45,76074746;False;504;;;
5449;Amaciante Carne Maggi 120G Fondor;26,01603549;False;585;5449;;
14938;Amaciante Concentrado Brisa de Verão DOWNY 1l;37,40650079;False;517;7,50634E+12;;
14941;Amaciante De Roupas Plush Flores Ao Luar 2L;6,328070377;False;643;7,89609E+12;;
5317;Amaciante Toque De Chef 120G;15,39219599;False;94;;;
10589;Amaciante YPÊ FRAGRÂNCIAS 2L;45,87935688;False;822;7,8961E+12;;
10593;Amaciante Ype 2L Intenso;20,61972082;False;819;7,8961E+12;;
15520;Amaciante de Roupa Concentrado Água Fresca Downy Frasco 500ml;56,99862975;False;150;7,50044E+12;;
15370;Amaciante de Roupa Concentrado Coco e Menta Downy Naturals Frasco 450ml;39,46862485;False;515;7,50044E+12;;
13391;Amaciante de Roupa Concentrado Downy Sensitive Frasco 450ml;15,04890998;False;981;7,50044E+12;;
10597;Amaciante de Roupa Concentrado Original Comfort Frasco Leve 500ml Pague 400ml;0;False;853;7,89115E+12;;
10599;Amaciante de Roupa Concentrado Puro Cuidado Comfort Frasco Leve 500ml Pague 400ml;7,11288662;False;638;7,89115E+12;;
11265;Amaciante de Roupa Concentrado Tradicional Fofo Frasco 500ml;23,94512906;False;305;7,89115E+12;;
10570;Amaciante de Roupa Diluído Classic Comfort Frasco Leve 2l Pague 1,7l;19,0703453;False;34;7,89115E+12;;
13328;Amaciante de Roupa Diluído Ternura Qboa Frasco 500ml;3,808411968;False;533;7,89608E+12;;
15704;Amaciante de Roupa Diluído Tradicional Explosão Azul Comfort Frasco 1,8l;46,3479826;False;106;7,89115E+12;;
14959;Amaciante de Roupas Harmonia Da Manhã Plush 2L;13,08668128;False;598;7,89609E+12;;
14264;Amassador De Batata Millenium;45,50498106;False;257;7,8983E+12;;
11685;Ameixa Cordeiro 100G Seca;21,44884484;False;519;7,89607E+12;;
6391;Ameixa Em Calda Sabor E Arte 150G;12,23640723;False;895;;;
12;Ameixa Importada (Grande);22,45198538;False;221;;;
510;Ameixa Nacional Bdj;13,3024066;False;786;;;
305;Ameixa Nacional (Pequena);8,698327464;False;848;;;
6392;Ameixa Quero 150G Seca;1,689541107;False;952;6392;;
10506;Ameixa Seca Nutari 140G C/Caroco;3,369851634;False;650;7,89861E+12;;
10487;Ameixa Seca Nutari 200G S/Caroco;45,70250967;False;700;7,89861E+12;;
11659;Ameixa Seca OLÉ 180g;23,98730035;False;276;7,89103E+12;;
6395;Ameixa Seca Sabor E Arte 180G Lt;3,994360069;False;326;;;
11751;Ameixa Seca sem Caroço La Violetera Pacote 100g;2,323409046;False;279;7,89109E+12;;
6397;Amend Cordeiro 200G Cru;1,942907543;False;10;;;
5145;Amend Cordeiro 500G Cru;29,93606953;False;957;;;
13136;Amêndoas Selecionadas Empório D'Avilla Pacote 50g;3,914879816;False;392;7,89993E+12;;
6468;Amendocrem Fugini 250G;0,404628735;False;293;;;
12906;Amendoim Coberto Tradicional EMPORIO D AVILLA 60g;37,76473607;False;273;7,89855E+12;;
5147;Amendoim Com Casca Kg;21,48887346;False;477;;;
12421;Amendoim Crocante Mix Empório D'Avilla Pacote 500g;2,408513425;False;863;7,89855E+12;;
12495;Amendoim D'Avilla 400G Trad;4,854537222;False;232;7,89993E+12;;
13137;Amendoim D'Avilla 50G Doce;44,29517012;False;98;7,89993E+12;;
14611;Amendoim Digos 150G S/ Pele;7,34683608;False;703;7,89739E+12;;
13471;Amendoim Digos 200G Salgado;7,55455536;False;926;7,89739E+12;;
14960;Amendoim Dori 40G Salgado;21,3477573;False;204;7,89606E+12;;
15011;Amendoim Frito 150G;7,354449811;False;941;7,89739E+12;;
5149;Amendoim Frito 70G;10,00277101;False;671;;;
15336;Amendoim Frito e Salgado Elma Chips Pacote 100g;54,95567617;False;162;7,89284E+12;;
8901;Amendoim Indiano Yoki 150G;64,99137601;False;122;;;
15106;Amendoim Japonês Elma Chips Pacote 145g;66,46758382;False;573;7,89284E+12;;
14530;Amendoim Kuky 150G Chocolate;24,88865562;False;642;7,89706E+12;;
14526;Amendoim Kuky 150G Colorido;26,42022575;False;618;7,89706E+12;;
14527;Amendoim Kuky 150G Japones;53,77361283;False;876;7,89706E+12;;
14528;Amendoim Kuky 200G Ovinhos;14,80208321;False;724;7,89706E+12;;
13909;Amendoim MENDORATO Original 30g;6,958588311;False;834;7,89634E+12;;
8955;Amendoim Marfran 100G Choc;14,97389119;False;41;;;
8956;Amendoim Marfran 100G Color;12,29486156;False;941;;;
8957;Amendoim Marfran 55G C/ Pele;1,998531845;False;155;;;
8958;Amendoim Marfran 55G S/ Pele;57,88909389;False;405;;;
8959;Amendoim Marfran 80G Japones;34,86975329;False;296;;;
331;Amendoim Sem Casca Kg;4,139645553;False;794;;;
12740;Amendoim Torr.Sal.S/Pele Emporio D Avilla 60Gr;31,69156132;False;952;7,89993E+12;;
5150;Amendoim Yoki 150G Descascado Salgado;52,35796848;False;278;;;
8902;Amendoim Yoki 150G Japones;21,52598438;False;833;;;
13382;Amendoim Yoki 150G Temperado;36,54109436;False;216;;;
8905;Amendoin Chocolate 100G;10,04823087;False;716;;;
5151;Amendoin Frito Sem Pele 70G;45,00953517;False;59;;;
5153;Amendoin Salgado 100G;27,57703397;False;495;;;
806;Americano Un;9,592889147;False;650;;;
10163;Amido De Milho 200G Qualita;7,99773262;False;770;7,895E+12;;
14109;Amido De Milho Bretzke 500G;4,658753022;False;155;7,89607E+12;;
7118;Amido De Milho Maizena 500G;6,42464548;False;316;;;
7114;Amido Yoki 200G;28,07731878;False;998;;;
7115;Amido Yoki 500G;15,86984939;False;763;7115;;
7117;Amido de Milho Maizena Duryea Caixa 200g;67,30269446;False;807;7,89115E+12;;
13030;Amoeba ASCA TOYS 110g;8,451744549;False;821;7,89747E+12;;
393;Amora Bandeja;1,020200591;False;453;7,35201E+11;;
11895;Ana Maria 70G Baunilha;43,32291941;False;635;;;
11904;Ana Maria 70G Brigadeiro;0,206242731;False;508;;;
11905;Ana Maria 70G Choc /Baunilha;16,05077792;False;334;;;
11898;Ana Maria 70G Gotas De Chocolate;26,05491076;False;722;;;
14340;Ana Maria Semeador 25G;87,83971602;False;688;7,89894E+12;;
12019;Anelzinho C 15Un;34,88818941;False;89;;;
10651;Anil Colman 90G Pedra;2,603656995;False;751;;;
9228;Ant Sep Cepacol 250Ml Menta;0,201421843;False;439;;;
9229;Ant Sep Cepacol 250Ml Morango Ice;3,653417459;False;290;;;
9230;Ant Sep Cepacol 250Ml Original;26,90525084;False;665;;;
9231;Ant Sep Cepacol 250Ml Tutti Frutti;0;False;569;;;
9232;Ant Sep Colgate 250Ml Luminous White;10,0884578;False;611;9232;;
14603;Ant Sep Dentil 250Ml Sem Alcool;0,031769814;False;992;7,89625E+12;;
10675;Anti Mofo Dia A Dia 25G;26,33268884;False;783;;;
9241;Anti Sep Listerine 250Ml Antimanchas;2,026010047;False;144;;;
9243;Anti Sep Listerine 250Ml Cool Mint;28,0176831;False;272;;;
9244;Anti Sep Listerine 250Ml Fresh Burst;3,438381748;False;47;;;
9245;Anti Sep Listerine 250Ml Zero Alcool;26,4574875;False;501;;;
9246;Anti Sep Listerine 250Ml Zero Alcool Sua;8,384906238;False;503;;;
10481;Antisseptico TENYS PÉ Action 150ml;67,87400947;False;890;7,89602E+12;;
8088;Antitranspirante Aerossol Antibacterial e Invisible Rexona Men Motionsense 150ml;6,352855036;False;553;7,50631E+12;;
8101;Antitranspirante Aerossol Antibacterial e Invisible Rexona Motionsense 150ml;39,6554967;False;906;7,50631E+12;;
14918;Antitranspirante Aerossol Erva-Doce Fresh Nivea Invisible for Black & White 150ml;47,48806828;False;576;4,0059E+12;;
8036;Antitranspirante Aerossol Flor de Lavanda Monange 150ml;53,26397113;False;158;7,89135E+12;;
8035;Antitranspirante Aerossol Monange Hidratação Intensiva 150ml;3,035009338;False;469;7,89135E+12;;
11161;Antitranspirante Aerossol Original Dove 150ml;0,977200201;False;922;7,50631E+12;;
8108;Antitranspirante Aerossol Powder Dry Rexona Motionsense 150ml;32,5413362;False;109;7,79129E+12;;
12646;Antitranspirante Aerossol Powder Dry Rexona Motionsense 200ml;41,01230498;False;298;7,79129E+12;;
8038;Antitranspirante Aerossol Sensível sem Perfume Monange 150ml;31,56100527;False;753;7,89135E+12;;
8091;Antitranspirante Aerossol Show das Poderosas Rexona by Anitta 150ml;9,712780262;False;773;7,79129E+12;;
10533;Antitranspirante Roll-On Xtracool Rexona Men Motionsense 50ml;30,61560457;False;409;78929395;;
13263;Antitranspirante Spray Gillette 2 Unidades 150 ml Cada;0,639738469;False;448;7,50044E+12;;
8081;Antitranspirante Spray Matador Old Spice 150ml;10,07852172;False;621;7,50044E+12;;
8082;Antitranspirante Spray Pegador Old Spice 150ml;22,59914708;False;49;7,50044E+12;;
14462;Antitranspirante Spray Proteção Antibacteriana Gillette 150ml;10,64722392;False;37;7,50044E+12;;
13262;Antitranspirante Spray Seco Axe Black 152ml;1,55626111;False;295;7,79129E+12;;
8083;Antitranspirante Spray Vip Old Spice 150ml;18,86621787;False;821;7,50044E+12;;
12890;Ap Barbear Bic 1Un Soleil;56,42126041;False;988;70330731806;;
8213;Ap Bic 5Un Lady Shaver;56,39500182;False;879;;;
8190;Ap Bic Comfort 2 Pele Normal 2Un;27,25874101;False;192;;;
8182;Ap Bic Comfort 2 Pele Sensivel 2Un;27,53521369;False;414;;;
8183;Ap Bic Comfort 2Un Women;15,55537815;False;758;;;
8193;Ap Bic Confort 3 1Un Normal;51,55161487;False;265;;;
8215;Ap Bic Sensitive Leve 7 Pag 5;66,29254197;False;325;;;
8185;Ap Bic Shaver 2Un;39,99158289;False;652;;;
14606;Ap Bozzano Comfort 1Un;7,544607172;False;411;7,89829E+12;;
14607;Ap Bozzano Speed 2 1Un;17,04173646;False;609;7,89829E+12;;
8196;Ap Gillette Mach3;32,72557089;False;116;;;
8197;Ap Gillette Mach3 1Un Sensitive;9,431419791;False;587;;;
8209;Ap Gillette Prestobarba 2Un Feminino;34,96207306;False;467;;;
8200;Ap Gillette Prestobarba 2Un Regular;7,463255988;False;693;;;
8201;Ap Gillette Prestobarba 2Un Verde;1,072529801;False;802;;;
8203;Ap Gillette Prestobarba 3 Lv4/Pg3 Cinza;23,63923976;False;726;;;
8204;Ap Gillette Prestobarba 3 Lv4/Pg3 Rosa;51,50093663;False;348;8204;;
8211;Ap Gillette Venus3 2 Un Oceana;6,568903001;False;902;8211;;
8188;Ap Probak Ii 2Un;53,73422345;False;590;;;
12108;Ap Schick Xtreme3 Pele Normal;27,54844449;False;588;7,59107E+12;;
12104;Ap Schick Xtreme3 Pele Sensivel;26,17363485;False;746;7,59107E+12;;
8194;Aparelho BIC Comfort 3 Pele Sensível 1 Unidade;52,86229856;False;842;70330717572;;
8199;Aparelho Barbear Gillette 02X01 Prestobarba Ultragrip;2,786932723;False;826;7,50044E+12;;
8202;Aparelho Barbear Gillette 02X01 Prestobarba Ultragrip;69,32012234;False;687;7,50101E+12;;
13286;Aparelho Barbear Gillette Prestobarba 3 02X01 Women;41,71091185;False;162;7,70202E+12;;
14997;Aparelho Barbear Prestobarba 3 Gillette Masculino;87,02312067;False;706;7,70202E+12;;
13988;Aparelho Descartável para Barbear Schick Xtreme 3 2 Unidades;0,809135711;False;737;7,59107E+12;;
14608;Aparelho Prestobarba Bozzano 2Laminas Sensitive;16,14586981;False;902;7,89829E+12;;
14463;Aparelho de Barbear Bic Comfort 3 Pele Normal C/2;5,835076474;False;606;70330717510;;
11350;Aparelho de Barbear Mundial Flex;70,05637428;False;922;7,89106E+12;;
7357;Aperit Cynar 900Ml;1,751763765;False;605;;;
7381;Aperit Paratudo 900Ml Raízes;7,484588241;False;673;;;
8350;Apontador Lila C/Reservatorio;71,77824974;False;700;;;
558;Apresuntado Frimesa Kg;11,78130245;False;392;;;
553;Apresuntado Peperi Kg;5,464786558;False;602;;;
13;Aranha Kg;53,21656369;False;66;;;
12881;Arco De Serra C/ Serra Catuai;46,35856945;False;444;12881;;
15808;Areia Gato  Gatozim 4Kg;16,5662627;False;774;7,42833E+11;;
12966;Areia Gato Kets 4Kg Talco;29,69056527;False;652;12966;;
12967;Areia Gato Kets 4Kg Trad;15,44990986;False;969;;;
10861;Areia para Gatos 4Kg *Grátis +250g*;11,72625007;False;755;7,89891E+12;;
6761;Aroma Baunilha Iguatemi 30Ml;19,23324091;False;113;;;
6763;Aroma Fleischmann 30Ml Abacaxi;18,75115835;False;958;;;
6764;Aroma Fleischmann 30Ml Baunilha;23,05575306;False;191;;;
6765;Aroma Fleischmann 30Ml Coco;19,83585459;False;165;;;
14283;Aroma Fleischmann 30Ml Diversos;10,82126048;False;673;7,89841E+12;;
6766;Aroma Fleischmann 30Ml Morango;11,79112003;False;330;;;
5054;Arroz 5Kg Tp1 Cesta Basica;14,96360031;False;592;;;
14158;Arroz 7 Grãos com Quinoa Integral Tio João Pacote 500g;30,71396709;False;997;7,8935E+12;;
13970;Arroz Branco Camil Tipo 1 - Pacote 2kg;16,37106734;False;845;7,89601E+12;;
14543;Arroz Branco Tipo 1 Meu Biju Pacote 1kg;4,428703242;False;393;7,8935E+12;;
14162;Arroz Branco Tipo 1 Meu Biju Pacote 5kg;2,689810692;False;375;7,8935E+12;;
5036;Arroz Camil 1Kg Integral;8,308745128;False;441;5036;;
5037;Arroz Camil 1Kg Parborizado;12,52722808;False;913;;;
5038;Arroz Camil 1Kg Tp 1;0,236295056;False;274;;;
5039;Arroz Camil 1Kg Tp 2;56,26965622;False;38;;;
5032;Arroz Camil 5Kg Parbo;24,10448637;False;472;;;
5051;Arroz Camil 5Kg T1;3,026536047;False;241;7,89601E+12;;
5072;Arroz Camil 5Kg T2;5,340430134;False;413;;;
14159;Arroz Carreteiro Tio João Cozinha & Sabor Pacote 175g;88,89963815;False;679;7,8935E+12;;
14161;Arroz Doce Coco Tio João Cozinha & Sabor Pacote 175g;3,504229462;False;473;7,8935E+12;;
14164;Arroz Meu Biju 5Kg Parbo;16,21513665;False;301;7,8935E+12;;
15319;Arroz Namorado Branco T1 5Kg;71,70264077;False;22;7,89608E+12;;
14173;Arroz Nikkoh 1Kg Curto;1,460981993;False;649;7,8935E+12;;
13032;Arroz P/ Cachorro 5Kg;29,86236695;False;57;7,89636E+12;;
15410;Arroz P/ Cachorro Parboilizado 5Kg;22,95964374;False;324;7,89655E+12;;
14570;Arroz Parboilizado Prato Fino Pacote 5kg;27,59544315;False;802;7,89629E+12;;
14542;Arroz Parboilizado Tipo 1 Integral Meu Biju Pacote 1kg;39,52042555;False;995;7,8935E+12;;
12846;Arroz Parboilizado Tipo 1 Integral Solito Pacote 1kg;23,79671372;False;464;7,89606E+12;;
14167;Arroz Parboilizado Tipo 1 Integral Tio João Pacote 1kg;20,46024644;False;810;7,8935E+12;;
14541;Arroz Parboilizado Tipo 1 Tio João Pacote 1kg;21,35192297;False;39;7,8935E+12;;
14544;Arroz Parboilizado Tipo 1 Tio João Pacote 5kg;15,64932813;False;573;7,8935E+12;;
15089;Arroz Polido Tipo 1 Solito Vitabon Pacote 5kg;79,51233675;False;853;7,89606E+12;;
